step,episode,episode_step,reward,episode_return,done,scenario_name,load_variance,overload_ratio,sla_count,handover_count,load_imbalance_start,load_imbalance_end,instant_reward_mean,dense_window_reward,episode_terminal_reward,action_direction_reward,terminal_reward_only,use_progress_reward,overloaded_negative_fraction,light_nonnegative_fraction,bias_matrix,target_load_matrix,load_matrix,sla_matrix,ue_count_matrix,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,bias_g0_eMBB,bias_g0_URLLC,bias_g0_mMTC,bias_g1_eMBB,bias_g1_URLLC,bias_g1_mMTC,bias_g2_eMBB,bias_g2_URLLC,bias_g2_mMTC,target_load_g0_eMBB,target_load_g0_URLLC,target_load_g0_mMTC,target_load_g1_eMBB,target_load_g1_URLLC,target_load_g1_mMTC,target_load_g2_eMBB,target_load_g2_URLLC,target_load_g2_mMTC,load_g0_eMBB,load_g0_URLLC,load_g0_mMTC,load_g1_eMBB,load_g1_URLLC,load_g1_mMTC,load_g2_eMBB,load_g2_URLLC,load_g2_mMTC,sla_g0_eMBB,sla_g0_URLLC,sla_g0_mMTC,sla_g1_eMBB,sla_g1_URLLC,sla_g1_mMTC,sla_g2_eMBB,sla_g2_URLLC,sla_g2_mMTC,ue_count_g0_eMBB,ue_count_g0_URLLC,ue_count_g0_mMTC,ue_count_g1_eMBB,ue_count_g1_URLLC,ue_count_g1_mMTC,ue_count_g2_eMBB,ue_count_g2_URLLC,ue_count_g2_mMTC
412,411,1,-11.458756446838379,-11.458756446838379,True,all_offload_balancing,0.2315355858398744,0.5555555555555556,5.0,1,0.2460777429320996,0.2315355858398744,-11.458756131487844,-11.458756131487844,-11.458756131487844,0.050315313869052414,True,False,0.4,1.0,"[[0.44716188311576843, 0.6841000318527222, -1.0], [0.06280214339494705, 1.0, -1.0], [-0.5652535557746887, 0.07640942186117172, -0.6939458847045898]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 1.0], [1.0, 1.0, 0.6666666666666666], [0.5882352941176471, 0.6060606060606061, 1.0]]","[[0.518498587481902, 0.0, 0.0], [0.5081866852380167, 1.0, 0.0], [0.6185681807635061, 1.0, 0.0]]","[[5.0, 2.0, 4.0], [3.0, 5.0, 2.0], [2.0, 3.0, 4.0]]",0.44716188311576843,0.6841000318527222,-1.590850591659546,0.06280214339494705,1.363579273223877,-1.1077536344528198,-0.5652535557746887,0.07640942186117172,-0.6939458847045898,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,0.44716188311576843,0.6841000318527222,-1.0,0.06280214339494705,1.0,-1.0,-0.5652535557746887,0.07640942186117172,-0.6939458847045898,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.5882352941176471,0.6060606060606061,1.0,0.518498587481902,0.0,0.0,0.5081866852380167,1.0,0.0,0.6185681807635061,1.0,0.0,5.0,2.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0
413,412,1,-11.194001197814941,-11.194001197814941,True,all_offload_balancing,0.4400165366926403,0.3333333333333333,5.0,1,0.2460777429320996,0.4400165366926403,-11.19400148523144,-11.19400148523144,-11.19400148523144,0.29815607600741917,True,False,0.3333333333333333,0.6666666666666666,"[[0.9109446406364441, -0.38643038272857666, -0.44909584522247314], [0.739924430847168, 1.0, 0.7740432620048523], [1.0, 0.060036107897758484, -0.11409048736095428]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.7878787878787878, 0.30303030303030304], [0.6470588235294118, 1.0, 0.5454545454545454], [0.0, 0.0, 1.0]]","[[0.4740107207845836, 1.0, 0.0], [0.5150983580367988, 1.0, 0.0], [0.6215108449877701, 0.0, 0.0]]","[[5.0, 2.0, 3.0], [3.0, 5.0, 3.0], [2.0, 3.0, 4.0]]",0.9109446406364441,-0.38643038272857666,-0.44909584522247314,0.739924430847168,1.4138391017913818,0.7740432620048523,1.302409291267395,0.060036107897758484,-0.11409048736095428,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,0.9109446406364441,-0.38643038272857666,-0.44909584522247314,0.739924430847168,1.0,0.7740432620048523,1.0,0.060036107897758484,-0.11409048736095428,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.7878787878787878,0.30303030303030304,0.6470588235294118,1.0,0.5454545454545454,0.0,0.0,1.0,0.4740107207845836,1.0,0.0,0.5150983580367988,1.0,0.0,0.6215108449877701,0.0,0.0,5.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,4.0
414,413,1,-10.926169395446777,-10.926169395446777,True,all_offload_balancing,0.4215804545048542,0.7777777777777778,5.0,1,0.2460777429320996,0.4215804545048542,-10.92616976144684,-10.92616976144684,-10.92616976144684,1.018701723880238,True,False,0.42857142857142855,1.0,"[[-0.7710467576980591, 0.14642342925071716, -0.3152391314506531], [-0.30476364493370056, 0.34783560037612915, 1.0], [1.0, 0.3029021620750427, 0.06257189065217972]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 0.9696969696969697], [0.8823529411764706, 1.0, 1.0], [0.0, 1.0, 1.0]]","[[0.5256889276088965, 0.0, 0.0], [0.6075110260774713, 1.0, 0.0], [0.6176487107529515, 1.0, 0.0]]","[[5.0, 2.0, 3.0], [3.0, 5.0, 3.0], [2.0, 3.0, 4.0]]",-0.7710467576980591,0.14642342925071716,-0.3152391314506531,-0.30476364493370056,0.34783560037612915,1.1967658996582031,1.2549664974212646,0.3029021620750427,0.06257189065217972,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-0.7710467576980591,0.14642342925071716,-0.3152391314506531,-0.30476364493370056,0.34783560037612915,1.0,1.0,0.3029021620750427,0.06257189065217972,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,0.9696969696969697,0.8823529411764706,1.0,1.0,0.0,1.0,1.0,0.5256889276088965,0.0,0.0,0.6075110260774713,1.0,0.0,0.6176487107529515,1.0,0.0,5.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,4.0
415,414,1,-8.643471717834473,-8.643471717834473,True,all_offload_balancing,0.6483011937557392,0.5555555555555556,4.0,1,0.2460777429320996,0.6483011937557392,-8.64347163776076,-8.64347163776076,-8.64347163776076,0.5854462683200836,True,False,0.4,0.75,"[[-0.6189178824424744, 0.3095981478691101, 0.6053052544593811], [0.38351210951805115, -0.7420889139175415, 0.37885499000549316], [0.1084272712469101, -1.0, 0.5345616340637207]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 0.9090909090909091], [1.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[[0.7058573145150261, 0.0, 0.0], [0.4560623634645394, 1.0, 0.0], [0.6192000337183526, 0.0, 0.0]]","[[4.0, 2.0, 3.0], [4.0, 5.0, 2.0], [2.0, 3.0, 5.0]]",-0.6189178824424744,0.3095981478691101,0.6053052544593811,0.38351210951805115,-0.7420889139175415,0.37885499000549316,0.1084272712469101,-1.4680595397949219,0.5345616340637207,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-0.6189178824424744,0.3095981478691101,0.6053052544593811,0.38351210951805115,-0.7420889139175415,0.37885499000549316,0.1084272712469101,-1.0,0.5345616340637207,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,0.9090909090909091,1.0,1.0,0.0,0.0,0.0,1.0,0.7058573145150261,0.0,0.0,0.4560623634645394,1.0,0.0,0.6192000337183526,0.0,0.0,4.0,2.0,3.0,4.0,5.0,2.0,2.0,3.0,5.0
416,415,1,-13.743481636047363,-13.743481636047363,True,all_offload_balancing,0.4208348205412272,0.4444444444444444,6.0,1,0.2460777429320996,0.4208348205412272,-13.74348175997125,-13.74348175997125,-13.74348175997125,0.12207996348539989,True,False,0.25,0.5,"[[1.0, -1.0, 0.48637670278549194], [0.2686465382575989, -0.13257458806037903, 1.0], [-0.4844416081905365, -0.11093885451555252, 0.23281104862689972]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.6060606060606061, 1.0], [0.6470588235294118, 1.0, 0.0], [0.0, 0.7272727272727273, 1.0]]","[[0.5078044615466915, 1.0, 0.0], [0.27275325455309923, 1.0, 0.0], [0.6215108449877701, 1.0, 0.0]]","[[5.0, 2.0, 4.0], [3.0, 5.0, 2.0], [2.0, 3.0, 4.0]]",2.1154773235321045,-1.5209238529205322,0.48637670278549194,0.2686465382575989,-0.13257458806037903,1.243896722793579,-0.4844416081905365,-0.11093885451555252,0.23281104862689972,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,1.0,-1.0,0.48637670278549194,0.2686465382575989,-0.13257458806037903,1.0,-0.4844416081905365,-0.11093885451555252,0.23281104862689972,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.6060606060606061,1.0,0.6470588235294118,1.0,0.0,0.0,0.7272727272727273,1.0,0.5078044615466915,1.0,0.0,0.27275325455309923,1.0,0.0,0.6215108449877701,1.0,0.0,5.0,2.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0
417,416,1,-10.219494819641113,-10.219494819641113,True,all_offload_balancing,0.5313581094224903,0.4444444444444444,5.0,1,0.2460777429320996,0.5313581094224903,-10.219495136711986,-10.219495136711986,-10.219495136711986,0.33682788411776227,True,False,0.25,0.6666666666666666,"[[-0.6730457544326782, 0.6353192925453186, 0.5053936243057251], [1.0, 0.7447589039802551, -0.404194712638855], [1.0, -0.1382923275232315, 1.0]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[0.7647058823529411, 0.0, 1.0], [0.6470588235294118, 1.0, 0.06060606060606061], [0.0, 1.0, 1.0]]","[[0.30993769997547743, 0.0, 0.0], [0.337612128318824, 1.0, 0.0], [0.6168255913277069, 1.0, 0.0]]","[[5.0, 2.0, 4.0], [3.0, 5.0, 2.0], [2.0, 3.0, 4.0]]",-0.6730457544326782,0.6353192925453186,0.5053936243057251,1.6307995319366455,0.7447589039802551,-0.404194712638855,1.4168267250061035,-0.1382923275232315,1.1509066820144653,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-0.6730457544326782,0.6353192925453186,0.5053936243057251,1.0,0.7447589039802551,-0.404194712638855,1.0,-0.1382923275232315,1.0,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,0.7647058823529411,0.0,1.0,0.6470588235294118,1.0,0.06060606060606061,0.0,1.0,1.0,0.30993769997547743,0.0,0.0,0.337612128318824,1.0,0.0,0.6168255913277069,1.0,0.0,5.0,2.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0
418,417,1,-10.303641319274902,-10.303641319274902,True,all_offload_balancing,0.6666666666666667,0.5555555555555556,5.0,1,0.2460777429320996,0.6666666666666667,-10.303641547096445,-10.303641547096445,-10.303641547096445,0.1977611117892795,True,False,0.6,0.5,"[[-1.0, -0.24714192748069763, 0.6986459493637085], [0.21884027123451233, 1.0, -0.34230953454971313], [-0.7937306761741638, 0.8094066381454468, -1.0]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 0.0], [0.0, 1.0, 1.0], [0.0, 1.0, 1.0]]","[[0.29597273781513767, 0.0, 0.0], [0.2654459957780021, 1.0, 0.0], [0.6215108449877701, 1.0, 0.0]]","[[5.0, 2.0, 3.0], [3.0, 5.0, 3.0], [2.0, 3.0, 4.0]]",-1.838607668876648,-0.24714192748069763,0.6986459493637085,0.21884027123451233,1.2109684944152832,-0.34230953454971313,-0.7937306761741638,0.8094066381454468,-1.5002927780151367,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-1.0,-0.24714192748069763,0.6986459493637085,0.21884027123451233,1.0,-0.34230953454971313,-0.7937306761741638,0.8094066381454468,-1.0,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.29597273781513767,0.0,0.0,0.2654459957780021,1.0,0.0,0.6215108449877701,1.0,0.0,5.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,4.0
419,418,1,-8.648160934448242,-8.648160934448242,True,all_offload_balancing,0.4393761105515326,0.5555555555555556,4.0,1,0.2460777429320996,0.4393761105515326,-8.648160759708936,-8.648160759708936,-8.648160759708936,0.24571232663260567,True,False,0.8,0.3333333333333333,"[[-0.17580783367156982, 0.8438785076141357, -0.4041759967803955], [-1.0, -0.8696896433830261, -0.44033896923065186], [-1.0, -0.5964985489845276, 0.3426569998264313]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 1.0], [1.0, 1.0, 0.0], [0.5294117647058824, 0.42424242424242425, 1.0]]","[[0.7356858675030005, 0.0, 0.0], [0.26630415686200565, 0.0, 0.0], [0.7207190748807859, 1.0, 0.0]]","[[4.0, 2.0, 3.0], [3.0, 5.0, 2.0], [3.0, 3.0, 5.0]]",-0.17580783367156982,0.8438785076141357,-0.4041759967803955,-1.6288150548934937,-0.8696896433830261,-0.44033896923065186,-2.4069736003875732,-0.5964985489845276,0.3426569998264313,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-0.17580783367156982,0.8438785076141357,-0.4041759967803955,-1.0,-0.8696896433830261,-0.44033896923065186,-1.0,-0.5964985489845276,0.3426569998264313,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,1.0,1.0,1.0,0.0,0.5294117647058824,0.42424242424242425,1.0,0.7356858675030005,0.0,0.0,0.26630415686200565,0.0,0.0,0.7207190748807859,1.0,0.0,4.0,2.0,3.0,3.0,5.0,2.0,3.0,3.0,5.0
420,419,1,-14.318235397338867,-14.318235397338867,True,all_offload_balancing,0.4630139781654934,0.4444444444444444,6.0,1,0.2460777429320996,0.4630139781654934,-14.318235536762876,-14.318235536762876,-14.318235536762876,-0.039668662680519974,True,False,0.25,0.6666666666666666,"[[1.0, -1.0, 1.0], [0.2343851923942566, -0.9059014320373535, 0.31828463077545166], [-0.12372585386037827, 1.0, 0.0445839986205101]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.6666666666666666, 0.0], [0.0, 1.0, 1.0], [0.0, 0.8484848484848485, 1.0]]","[[0.6562783221579668, 1.0, 0.0], [0.25235204745905476, 1.0, 0.0], [0.6215108449877701, 1.0, 0.0]]","[[5.0, 2.0, 3.0], [3.0, 5.0, 3.0], [2.0, 3.0, 4.0]]",1.6000462770462036,-1.1544556617736816,1.619004249572754,0.2343851923942566,-0.9059014320373535,0.31828463077545166,-0.12372585386037827,1.167976975440979,0.0445839986205101,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,1.0,-1.0,1.0,0.2343851923942566,-0.9059014320373535,0.31828463077545166,-0.12372585386037827,1.0,0.0445839986205101,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.8484848484848485,1.0,0.6562783221579668,1.0,0.0,0.25235204745905476,1.0,0.0,0.6215108449877701,1.0,0.0,5.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,4.0
421,420,1,-14.424090385437012,-14.424090385437012,True,all_offload_balancing,0.07391167273729923,0.4444444444444444,6.0,1,0.2460777429320996,0.07391167273729923,-14.4240903620383,-14.4240903620383,-14.4240903620383,0.05402172936333549,True,False,0.25,1.0,"[[0.6121288537979126, 1.0, 1.0], [-0.31347376108169556, 0.33004140853881836, -0.8053508996963501], [1.0, -0.8358569145202637, 0.86005038022995]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.7878787878787878, 0.7878787878787878], [1.0, 1.0, 0.48484848484848486], [0.7058823529411765, 0.7878787878787878, 1.0]]","[[0.35576059910505564, 1.0, 0.0], [0.5644261436567205, 1.0, 0.0], [0.8093870483033602, 1.0, 0.0]]","[[5.0, 2.0, 4.0], [3.0, 5.0, 2.0], [2.0, 3.0, 4.0]]",0.6121288537979126,1.939062237739563,1.1086912155151367,-0.31347376108169556,0.33004140853881836,-0.8053508996963501,1.9739423990249634,-0.8358569145202637,0.86005038022995,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,0.6121288537979126,1.0,1.0,-0.31347376108169556,0.33004140853881836,-0.8053508996963501,1.0,-0.8358569145202637,0.86005038022995,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.7878787878787878,0.7878787878787878,1.0,1.0,0.48484848484848486,0.7058823529411765,0.7878787878787878,1.0,0.35576059910505564,1.0,0.0,0.5644261436567205,1.0,0.0,0.8093870483033602,1.0,0.0,5.0,2.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0
422,421,1,-7.021953105926514,-7.021953105926514,True,all_offload_balancing,0.39830834294502115,0.5555555555555556,4.0,1,0.2460777429320996,0.39830834294502115,-7.021952967678599,-7.021952967678599,-7.021952967678599,1.0130131128761504,True,False,0.2,1.0,"[[0.13744404911994934, 0.9073973894119263, 0.2270272970199585], [1.0, 0.4154394865036011, 0.9188085794448853], [0.8222399950027466, 0.09104546159505844, -0.7810693383216858]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 1.0], [0.29411764705882354, 1.0, 1.0], [0.0, 0.0, 1.0]]","[[0.379505945490405, 0.0, 0.0], [0.44685993950619574, 1.0, 0.0], [0.6215108449877701, 0.0, 0.0]]","[[5.0, 2.0, 3.0], [3.0, 5.0, 3.0], [2.0, 3.0, 4.0]]",0.13744404911994934,0.9073973894119263,0.2270272970199585,2.5175695419311523,0.4154394865036011,0.9188085794448853,0.8222399950027466,0.09104546159505844,-0.7810693383216858,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,0.13744404911994934,0.9073973894119263,0.2270272970199585,1.0,0.4154394865036011,0.9188085794448853,0.8222399950027466,0.09104546159505844,-0.7810693383216858,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,1.0,0.29411764705882354,1.0,1.0,0.0,0.0,1.0,0.379505945490405,0.0,0.0,0.44685993950619574,1.0,0.0,0.6215108449877701,0.0,0.0,5.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,4.0
423,422,1,-14.312322616577148,-14.312322616577148,True,all_offload_balancing,0.2577288031833487,0.5555555555555556,6.0,1,0.2460777429320996,0.2577288031833487,-14.312322490271956,-14.312322490271956,-14.312322490271956,0.9899101157983144,True,False,0.4,1.0,"[[1.0, 0.8463049530982971, 0.4237349033355713], [0.5073980689048767, -1.0, 1.0], [0.08946217596530914, 0.2874200940132141, -0.7373814582824707]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.7272727272727273, 0.6666666666666666], [1.0, 1.0, 0.7878787878787878], [0.0, 1.0, 1.0]]","[[0.7719775206647443, 1.0, 0.0], [0.5356691172219039, 1.0, 0.0], [0.6203771251288819, 1.0, 0.0]]","[[5.0, 3.0, 3.0], [3.0, 4.0, 2.0], [2.0, 3.0, 5.0]]",1.2664968967437744,0.8463049530982971,0.4237349033355713,0.5073980689048767,-1.1448293924331665,1.7659977674484253,0.08946217596530914,0.2874200940132141,-0.7373814582824707,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,1.0,0.8463049530982971,0.4237349033355713,0.5073980689048767,-1.0,1.0,0.08946217596530914,0.2874200940132141,-0.7373814582824707,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.7272727272727273,0.6666666666666666,1.0,1.0,0.7878787878787878,0.0,1.0,1.0,0.7719775206647443,1.0,0.0,0.5356691172219039,1.0,0.0,0.6203771251288819,1.0,0.0,5.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,5.0
424,423,1,-10.808500289916992,-10.808500289916992,True,all_offload_balancing,0.5691722015513564,0.4444444444444444,5.0,1,0.2460777429320996,0.5691722015513564,-10.808500476301957,-10.808500476301957,-10.808500476301957,0.6121688468588723,True,False,0.5,0.3333333333333333,"[[-0.1702173352241516, -0.9681940078735352, -0.06507717818021774], [-0.914833664894104, -0.74175626039505, 0.05488260090351105], [0.9932430982589722, 0.24607664346694946, 0.011157989501953125]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 0.7878787878787878], [0.0, 1.0, 0.0], [0.5882352941176471, 0.9696969696969697, 1.0]]","[[0.4838324731503427, 0.0, 0.0], [0.2740279208956292, 1.0, 0.0], [0.7962301977784293, 1.0, 0.0]]","[[5.0, 2.0, 3.0], [3.0, 4.0, 2.0], [2.0, 4.0, 5.0]]",-0.1702173352241516,-0.9681940078735352,-0.06507717818021774,-0.914833664894104,-0.74175626039505,0.05488260090351105,0.9932430982589722,0.24607664346694946,0.011157989501953125,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-0.1702173352241516,-0.9681940078735352,-0.06507717818021774,-0.914833664894104,-0.74175626039505,0.05488260090351105,0.9932430982589722,0.24607664346694946,0.011157989501953125,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,0.7878787878787878,0.0,1.0,0.0,0.5882352941176471,0.9696969696969697,1.0,0.4838324731503427,0.0,0.0,0.2740279208956292,1.0,0.0,0.7962301977784293,1.0,0.0,5.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,5.0
425,424,1,-8.196974754333496,-8.196974754333496,True,all_offload_balancing,0.21873553613094346,0.5555555555555556,4.0,1,0.2460777429320996,0.21873553613094346,-8.196975190209539,-8.196975190209539,-8.196975190209539,0.4506238301595052,True,False,0.4,0.5,"[[0.8026118278503418, 1.0, -0.9013350009918213], [0.6714354753494263, 1.0, 0.3458262085914612], [1.0, -0.8899176716804504, -0.947281002998352]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.18181818181818182, 0.9696969696969697], [0.8235294117647058, 1.0, 0.6666666666666666], [1.0, 0.0, 1.0]]","[[0.6479995390933244, 0.0, 0.0], [0.36223628909997, 1.0, 0.0], [0.6936797960488491, 0.0, 0.0]]","[[5.0, 2.0, 3.0], [3.0, 5.0, 3.0], [2.0, 3.0, 4.0]]",0.8026118278503418,1.645601511001587,-0.9013350009918213,0.6714354753494263,1.0856248140335083,0.3458262085914612,2.2748091220855713,-0.8899176716804504,-0.947281002998352,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,0.8026118278503418,1.0,-0.9013350009918213,0.6714354753494263,1.0,0.3458262085914612,1.0,-0.8899176716804504,-0.947281002998352,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.18181818181818182,0.9696969696969697,0.8235294117647058,1.0,0.6666666666666666,1.0,0.0,1.0,0.6479995390933244,0.0,0.0,0.36223628909997,1.0,0.0,0.6936797960488491,0.0,0.0,5.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,4.0
